tweets,quote_status,language,favorite_count,retweet_count,time,id,rating,processed_text,cleaned_tweets,neg,neu,pos
"it was only 4 years ago today that jughead climbed into betty’s window, called her juliet, and kissed her for the first time. happy #bughead day to all of the #riverdale fans 🤍 @lilireinhart @RiverdaleWriter 
https://t.co/WDU8F2gNPC",False,en,85,11,2021-03-02 16:01:54,1366780814617272320,"{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.743}","['4', 'years', 'ago', 'today', 'jughead', 'climbed', 'betty', 'window', 'called', 'juliet', 'kissed', 'first', 'time', 'happy', 'bughead', 'day', 'riverdale', 'fans']","it was only 4 years ago today that jughead climbed into betty’s window, called her juliet, and kissed her for the first time. happy bughead day to all of the riverdale fans :white heart:   
",0.03,0.00,0.97
all the b*rchies replying to this are obsessed with bughead but they just don't want to admit it https://t.co/HKmaUVU8jv,True,en,6,0,2021-03-02 16:01:38,1366780748053757956,"{'neg': 0.222, 'neu': 0.778, 'pos': 0.0, 'compound': -0.3759}","['b', 'rchies', 'replying', 'obsessed', 'bughead', 'want', 'admit']",all the b*rchies replying to this are obsessed with bughead but they just don't want to admit it ,0.00,0.00,1.00
blue and gold really is their theme #bughead https://t.co/ZGxzeWtmfU,False,en,7,0,2021-03-02 16:01:26,1366780698292551682,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['blue', 'gold', 'really', 'theme', 'bughead']",blue and gold really is their theme bughead ,0.00,0.00,1.00
"Oh, Bughead day? A day after F//NaF 3 is released? Cringe... Anyway, when will you give me compensation Fee???",False,en,0,0,2021-03-02 16:01:24,1366780690793070597,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['oh', 'bughead', 'day', 'day', 'f', 'naf', '3', 'released', 'cringe', 'anyway', 'give', 'compensation', 'fee']","oh, bughead day? a day after f//naf 3 is released? cringe... anyway, when will you give me compensation fee???",0.00,0.05,0.95
"@AryanAksah @reinhartshug Bye, I know you all are like 13. Learn how to read a story, Bughead is not the focus this season",False,en,0,0,2021-03-02 16:01:18,1366780664448749577,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}","['bye', 'know', 'like', '13', 'learn', 'read', 'story', 'bughead', 'focus', 'season']","  bye, i know you all are like 13. learn how to read a story, bughead is not the focus this season",0.05,0.00,0.95
IT'S BUGHEAD DAYYYY https://t.co/2an8euiS0k,False,en,7,1,2021-03-02 16:01:03,1366780600548544513,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'dayyyy']",it's bughead dayyyy ,0.00,0.00,1.00
"@wildestlili @slowburnsftw Explain how Bughead is getting back together, she is way happier with archie then Jughead because he was so weird and emo, he never stopped taking her for granted, archie would always put her happiness first, jughead always puts himself above her needs. https://t.co/oHsBi0oDB5",False,en,1,0,2021-03-02 15:59:33,1366780224504033286,"{'neg': 0.042, 'neu': 0.761, 'pos': 0.198, 'compound': 0.8139}","['explain', 'bughead', 'getting', 'back', 'together', 'way', 'happier', 'archie', 'jughead', 'weird', 'emo', 'never', 'stopped', 'taking', 'granted', 'archie', 'would', 'always', 'put', 'happiness', 'first', 'jughead', 'always', 'puts', 'needs']","  explain how bughead is getting back together, she is way happier with archie then jughead because he was so weird and emo, he never stopped taking her for granted, archie would always put her happiness first, jughead always puts himself above her needs. ",0.00,0.00,1.00
"HAPPY BUGHEAD DAY!!✨💓
4 year’s ago,episode 1x06, the first kiss between Jug and Betty, went on! https://t.co/nvOO7lsO7r",False,en,1,0,2021-03-02 15:59:32,1366780219558928394,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.8446}","['happy', 'bughead', 'day', '4', 'year', 'ago', 'episode', '1x06', 'first', 'kiss', 'jug', 'betty', 'went']","happy bughead day!!:sparkles::beating heart:
4 year’s ago,episode 1x06, the first kiss between jug and betty, went on! ",0.07,0.00,0.93
@AryanAksah @reinhartshug Yes and the storyline was Bughead. No one cares about Bughead anymore. And stop talking about ratings and the show getting cancelled when you don’t understand shit,False,en,0,0,2021-03-02 15:59:15,1366780147253334020,"{'neg': 0.258, 'neu': 0.594, 'pos': 0.147, 'compound': -0.5106}","['yes', 'storyline', 'bughead', 'one', 'cares', 'bughead', 'anymore', 'stop', 'talking', 'ratings', 'show', 'getting', 'cancelled', 'understand', 'shit']",  yes and the storyline was bughead. no one cares about bughead anymore. and stop talking about ratings and the show getting cancelled when you don’t understand shit,0.00,0.00,1.00
@ForsythesCooper Haha yes for real it’s just going to be Bughead in the end like always,False,en,0,0,2021-03-02 15:59:12,1366780134179540998,"{'neg': 0.0, 'neu': 0.613, 'pos': 0.387, 'compound': 0.802}","['haha', 'yes', 'real', 'going', 'bughead', 'end', 'like', 'always']", haha yes for real it’s just going to be bughead in the end like always,0.07,0.00,0.93
"@reinhartshug @AryanAksah No, but apparently you are. No one confirmed that Bughead will be back this season it that it will be endgame.

You are all tripping and will start whining when those things don’t happen",False,en,0,0,2021-03-02 15:58:14,1366779890754859011,"{'neg': 0.17, 'neu': 0.83, 'pos': 0.0, 'compound': -0.6956}","['apparently', 'one', 'confirmed', 'bughead', 'back', 'season', 'endgame', 'tripping', 'start', 'whining', 'things', 'happen']","  no, but apparently you are. no one confirmed that bughead will be back this season it that it will be endgame.

you are all tripping and will start whining when those things don’t happen",0.03,0.00,0.97
@SotoSsntiago @reinhartshug You care about views dropping after season 2 but what after viewrship get increase after season 1 due to bughead.. what about that? and the reason for decline viewership is not bughead but quality of storyline.. rvd is one of the most trolled show online due to its storyline,False,en,1,0,2021-03-02 15:58:05,1366779853026914305,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.6187}","['care', 'views', 'dropping', 'season', '2', 'viewrship', 'get', 'increase', 'season', '1', 'due', 'bughead', 'reason', 'decline', 'viewership', 'bughead', 'quality', 'storyline', 'rvd', 'one', 'trolled', 'show', 'online', 'due', 'storyline']",  you care about views dropping after season 2 but what after viewrship get increase after season 1 due to bughead.. what about that? and the reason for decline viewership is not bughead but quality of storyline.. rvd is one of the most trolled show online due to its storyline,0.00,0.00,1.00
BUGHEAD ENDGAME BUGHEAD ENDGAME BUGHEAD ENDGAME BUGHEAD ENDGAME BUGHEAD ENDGAME https://t.co/HKmaUVU8jv,True,en,3,0,2021-03-02 15:57:54,1366779806956851204,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['bughead', 'endgame', 'bughead', 'endgame', 'bughead', 'endgame', 'bughead', 'endgame', 'bughead', 'endgame']",bughead endgame bughead endgame bughead endgame bughead endgame bughead endgame ,0.50,0.00,0.50
"@wildestlili @slowburnsftw Sorry but that ship is so boring and stale, news flash ITS BEEN FOUR YEARS OF CONTENT ITS BORING, I get it you like Bughead but it's over and done with, its extremely boring and to keep hearing you lot bttching it just amuses me because it's funny to listen to you lit try and",False,en,7,0,2021-03-02 15:57:40,1366779750476308480,"{'neg': 0.181, 'neu': 0.673, 'pos': 0.146, 'compound': -0.366}","['sorry', 'ship', 'boring', 'stale', 'news', 'flash', 'four', 'years', 'content', 'boring', 'get', 'like', 'bughead', 'done', 'extremely', 'boring', 'keep', 'hearing', 'lot', 'bttching', 'amuses', 'funny', 'listen', 'lit', 'try']","  sorry but that ship is so boring and stale, news flash its been four years of content its boring, i get it you like bughead but it's over and done with, its extremely boring and to keep hearing you lot bttching it just amuses me because it's funny to listen to you lit try and",0.05,0.14,0.81
"Can we just delete barchie from our minds, pls? #Riverdale #bughead",False,en,1,0,2021-03-02 15:57:37,1366779735926333442,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.0772}","['delete', 'barchie', 'minds', 'pls', 'riverdale', 'bughead']","can we just delete barchie from our minds, pls? riverdale bughead",0.00,0.00,1.00
RT @BugheadGif: bughead kiss cam 👩‍❤️‍💋‍👨 #riverdale https://t.co/ijhzLrB7Tw,False,en,0,126,2021-03-02 15:57:16,1366779649804566531,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}","['bughead', 'kiss', 'cam', 'riverdale']",rt : bughead kiss cam :kiss woman man: riverdale ,0.00,0.00,1.00
"RT @BugheadGif: ""until it sticks."" [2.06-2.08-5.03]
#bughead #riverdale https://t.co/kA8ON285fM",False,en,0,68,2021-03-02 15:57:07,1366779609723756549,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['sticks', '2', '06', '2', '08', '5', '03', 'bughead', 'riverdale']","rt : ""until it sticks."" [2.06-2.08-5.03]
bughead riverdale ",0.00,0.00,1.00
RT @BugheadGif: it's good to see you too jug [5.05] #bughead #riverdale https://t.co/O3qlnpVAC9,False,en,0,113,2021-03-02 15:56:32,1366779466102435842,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}","['good', 'see', 'jug', '5', '05', 'bughead', 'riverdale']",rt : it's good to see you too jug [5.05] bughead riverdale ,0.09,0.00,0.91
"RT @BugheadGif: ""probably because it was easier than the conversations that awaited us."" the foreshadowing! but also, just talk already 😔 […",False,en,0,55,2021-03-02 15:56:27,1366779444103274496,"{'neg': 0.047, 'neu': 0.854, 'pos': 0.099, 'compound': 0.2828}","['probably', 'easier', 'conversations', 'awaited', 'us', 'foreshadowing', 'also', 'talk', 'already']","rt : ""probably because it was easier than the conversations that awaited us."" the foreshadowing! but also, just talk already :pensive face: […",0.00,0.00,1.00
ok barchies are welcome on my page as long as you’re not toxic or will get mad if bughead get together. same with bugheads and barchie. JUST RESPECT PEOPLE DAMN,False,en,2,0,2021-03-02 15:54:07,1366778855831257092,"{'neg': 0.163, 'neu': 0.615, 'pos': 0.222, 'compound': 0.34}","['ok', 'barchies', 'welcome', 'page', 'long', 'toxic', 'get', 'mad', 'bughead', 'get', 'together', 'bugheads', 'barchie', 'respect', 'people', 'damn']",ok barchies are welcome on my page as long as you’re not toxic or will get mad if bughead get together. same with bugheads and barchie. just respect people damn,0.00,0.00,1.00
RT @juqheadjonez: theres a three month hiatus before we get bughead exes to lovers https://t.co/HSaZDQE6Qd,False,en,0,15,2021-03-02 15:53:47,1366778772783947776,"{'neg': 0.0, 'neu': 0.793, 'pos': 0.207, 'compound': 0.5267}","['theres', 'three', 'month', 'hiatus', 'get', 'bughead', 'exes', 'lovers']",rt : theres a three month hiatus before we get bughead exes to lovers ,0.08,0.00,0.92
"Nothing makes me more mad then when people say bughead is related like they aren’t. Fp and Alice aren’t married, and they aren’t blood related so you literally make no sense..",False,en,3,0,2021-03-02 15:53:37,1366778729389846531,"{'neg': 0.157, 'neu': 0.774, 'pos': 0.069, 'compound': -0.4927}","['nothing', 'makes', 'mad', 'people', 'say', 'bughead', 'related', 'like', 'fp', 'alice', 'married', 'blood', 'related', 'literally', 'make', 'sense']","nothing makes me more mad then when people say bughead is related like they aren’t. fp and alice aren’t married, and they aren’t blood related so you literally make no sense..",0.03,0.00,0.97
"@potatho3_ bughead is only ficonal ship so it has nothing to do with thier privet live, shut up and let cole be happy, he broke up with lily a long time ago and he's adult, that's why he can make decisions on his own, ur opinon is inadequate to them :) bye",False,en,5,0,2021-03-02 15:51:06,1366778097408897024,"{'neg': 0.093, 'neu': 0.794, 'pos': 0.113, 'compound': 0.296}","['bughead', 'ficonal', 'ship', 'nothing', 'thier', 'privet', 'live', 'shut', 'let', 'cole', 'happy', 'broke', 'lily', 'long', 'time', 'ago', 'adult', 'make', 'decisions', 'ur', 'opinon', 'inadequate', 'bye']","  bughead is only ficonal ship so it has nothing to do with thier privet live, shut up and let cole be happy, he broke up with lily a long time ago and he's adult, that's why he can make decisions on his own, ur opinon is inadequate to them :) bye",0.02,0.00,0.98
"@AryanAksah @reinhartshug The views have been dropping since S2 where it was all Bughead and the show has been already renewed. Keep crying, you’re not bringing Bughead back by these shitty stats no one cares about",False,en,0,0,2021-03-02 15:49:47,1366777766360842242,"{'neg': 0.203, 'neu': 0.729, 'pos': 0.068, 'compound': -0.7096}","['views', 'dropping', 'since', 's2', 'bughead', 'show', 'already', 'renewed', 'keep', 'crying', 'bringing', 'bughead', 'back', 'shitty', 'stats', 'one', 'cares']","  the views have been dropping since s2 where it was all bughead and the show has been already renewed. keep crying, you’re not bringing bughead back by these shitty stats no one cares about",0.00,0.00,1.00
Happy Bughead day 🖤 https://t.co/zIwbPzS9s8,False,en,0,0,2021-03-02 15:46:44,1366776996437630976,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}","['happy', 'bughead', 'day']",happy bughead day :black heart: ,0.33,0.00,0.67
Happy 4 year anniversary to my comfort ship! Here’s a gif of Jughead finally making his move after who knows how long he’s had these feelings for Betty. Their first kiss will always make me smile because it really did continue their love story. #Bughead https://t.co/UtivUpd9U1,False,en,0,0,2021-03-02 15:46:33,1366776953018060802,"{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.9432}","['happy', '4', 'year', 'anniversary', 'comfort', 'ship', 'gif', 'jughead', 'finally', 'making', 'move', 'knows', 'long', 'feelings', 'betty', 'first', 'kiss', 'always', 'make', 'smile', 'really', 'continue', 'love', 'story', 'bughead']",happy 4 year anniversary to my comfort ship! here’s a gif of jughead finally making his move after who knows how long he’s had these feelings for betty. their first kiss will always make me smile because it really did continue their love story. bughead ,0.04,0.00,0.96
RT @AryanAksah: @SotoSsntiago @reinhartshug You guys are’t accepting the fact which are in front of you for so long.Majority of viewers wan…,False,en,0,1,2021-03-02 15:46:18,1366776887763173386,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.3818}","['guys', 'accepting', 'fact', 'front', 'long', 'majority', 'viewers', 'wan']",rt :   you guys are’t accepting the fact which are in front of you for so long.majority of viewers wan…,0.00,0.00,1.00
"me:watching bughead photos and bughead scenes ‘cause hay it’s the bh day
my homework trying to capture my attention:
me ignoring them bc bughead are more important right now:",False,en,0,0,2021-03-02 15:45:49,1366776769353814017,"{'neg': 0.085, 'neu': 0.849, 'pos': 0.066, 'compound': -0.1548}","['watching', 'bughead', 'photos', 'bughead', 'scenes', 'cause', 'hay', 'bh', 'day', 'homework', 'trying', 'capture', 'attention', 'ignoring', 'bc', 'bughead', 'important', 'right']","me:watching bughead photos and bughead scenes ‘cause hay it’s the bh day
my homework trying to capture my attention:
me ignoring them bc bughead are more important right now:",0.04,0.00,0.96
"happy #bughead day❤️

https://t.co/5EYZEySFrb",True,en,1,0,2021-03-02 15:44:23,1366776408026980356,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}","['happy', 'bughead', 'day']","happy bughead day:red heart:

",0.50,0.00,0.50
"and,for the #bughead day,let’s bring these season one cuties back https://t.co/6UToJ6cK5K",False,en,0,0,2021-03-02 15:43:05,1366776078300303362,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4939}","['bughead', 'day', 'let', 'bring', 'season', 'one', 'cuties', 'back']","and,for the bughead day,let’s bring these season one cuties back ",0.00,0.00,1.00
"Happy Anniversary💗
#Bughead https://t.co/Ch7sG4u0KE",False,en,15,5,2021-03-02 15:42:47,1366776006133047297,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}","['happy', 'anniversary', 'bughead']","happy anniversary:growing heart:
bughead ",0.50,0.00,0.50
@robynchoni we are still getting bughead wedding in s6 so dw!❤️ https://t.co/87hpfX3slO,False,en,1,0,2021-03-02 15:41:43,1366775734384132098,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['still', 'getting', 'bughead', 'wedding', 's6', 'dw']", we are still getting bughead wedding in s6 so dw!:red heart: ,0.00,0.00,1.00
4 years ago... first Bughead kiss ❤️ https://t.co/9wie5qhqBk,False,en,0,0,2021-03-02 15:41:31,1366775685168189443,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}","['4', 'years', 'ago', 'first', 'bughead', 'kiss']",4 years ago... first bughead kiss :red heart: ,0.00,0.17,0.83
"2nd march: #bughead nation day.
it is now,it was last year,and it will be forever. https://t.co/7ga78MoxZy",False,en,0,0,2021-03-02 15:41:14,1366775614288650245,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['2nd', 'march', 'bughead', 'nation', 'day', 'last', 'year', 'forever']","2nd march: bughead nation day.
it is now,it was last year,and it will be forever. ",0.00,0.00,1.00
"happy bughead day, THEY ARE SO CUTEE AND THEY DESERVE EACHOTHER (however, bar chow has been waiting 😭😗) https://t.co/kWyx0JFGvw",False,en,0,0,2021-03-02 15:41:06,1366775579673063425,"{'neg': 0.0, 'neu': 0.829, 'pos': 0.171, 'compound': 0.5719}","['happy', 'bughead', 'day', 'cutee', 'deserve', 'eachother', 'however', 'bar', 'chow', 'waiting']","happy bughead day, they are so cutee and they deserve eachother (however, bar chow has been waiting :loudly crying face::kissing face:) ",0.11,0.00,0.89
@eviIcatra am i for once gonna end up in bughead breakdown hours cus of you,False,en,1,0,2021-03-02 15:40:09,1366775342770356224,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","['gonna', 'end', 'bughead', 'breakdown', 'hours', 'cus']", am i for once gonna end up in bughead breakdown hours cus of you,0.00,0.00,1.00
